"Product ID";"Image";"Name";"Reference";"Category";"Base price";"Final price";"Quantity";"Status";"Position"
"511";"";"TAPIS DE PATIO LEMYO CARREAUX DE FLEURS";"";"";"28.75";"34.5";"3.0";"";"0"
"512";"";"DESSOUS DE PLAT DUPIED PETITS BONHEURS";"";"";"7.33";"8.800000000000001";"1.0";"";"0"
"513";"";"TAPIS CHAT KIKI FRICHTI - GRIS";"";"";"3.33";"4";"0.0";"";"0"
"514";"";"TAPIS CHIEN ROGUE POPOTE - GRIS";"";"";"4";"4.8";"6.0";"";"0"
"515";"";"PORTE MONNAIE LILOU DISPARITION";"";"";"6.25";"7.5";"1.0";"";"0"
"516";"\\CAISSE1\Users\Public\Pictures\DERRIERE LA PORTE\D026-P110680.jpg";"PORTE MONNAIE PAT MADAME PLUS QUE PARFAITE";"";"";"7.33";"8.800000000000001";"4.0";"";"0"
"517";"";"PORTE PAPIERS VOITURE BON POINT";"";"";"9.42";"11.3";"0.0";"";"0"
"518";"";"PORTE MONNAIE FAUCON FORTUNE DE P'TIT LOUP";"";"";"5.33";"6.4";"2.0";"";"0"
"519";"";"PORTE PAPIERS DE VOITURE SUR LA ROUTE";"";"";"9.42";"11.3";"1.0";"";"0"
"520";"";"PORTE MONNAIE FAUCON PAS TOUCHE";"";"";"5.33";"6.4";"0.0";"";"0"
"521";"\\CAISSE1\Users\Public\Pictures\DERRIERE LA PORTE\D026-P110745.jpg";"PORTE FEUILLE COMPAGNON MADAME PLUS QUE PARFAITE";"";"";"21";"25.2";"4.0";"";"0"
"522";"";"PORTE CHEQUIER PAMELA AUTOGRAPHE NOIR ET ROSE";"";"";"7";"8.4";"5.0";"";"0"
"523";"";"PORTE PAPIERS VOITURE BONNE CONDUITE NOIR/ROSE";"";"";"9.42";"11.3";"3.0";"";"0"
"524";"";"PORTE CARTES FOLK PRIVILIEGIEE MULTICOLRE";"";"";"7.67";"9.199999999999999";"0.0";"";"0"
"525";"";"PORTE MONNAIE LILOU BE FUNNY";"";"";"6.92";"8.300000000000001";"4.0";"";"0"
"526";"";"PORTE CHEQUIER PAMELA MON COMPTE EST BON";"";"";"7";"8.4";"0.0";"";"0"
"527";"";"SAC A TARTE ZAZIE2 PARTAGER UN BON MOMENT";"";"";"7.58";"9.1";"2.0";"";"0"
"528";"\\CAISSE1\Users\Public\Pictures\DERRIERE LA PORTE\D060N050325.jpg";"TROUSSE DE TOILETTE LOBA LA CLASSE";"";"";"12.33";"14.8";"11.0";"";"0"
"529";"";"TROUSSE A BROSSE A DENT RAY ATTENTION";"";"";"4.25";"5.1";"1.0";"";"0"
"530";"";"TROUSSE A MAILLOT DE BAIN ET TONG RACHEL SUNSHINE";"";"";"8.42";"10.1";"0.0";"";"0"
"531";"";"POCHETTE A TRUC DE FILLE INOUBLIABLE";"";"";"2.92";"3.5";"7.0";"";"0"
"532";"";"POCHETTE ZIPPE RIKIKI GIGA POCHETTE";"";"";"3.75";"4.5";"3.0";"";"0"
"533";"";"TROUSSE DE VOYAGE LUCAS KIT";"";"";"12.08";"14.5";"4.0";"";"0"
"534";"";"TROUSSE DE TOILETTE CELIA MES POTIONS";"";"";"15.92";"19.1";"0.0";"";"0"
"535";"";"TROUSSE A BROSSE A DENT RAY ECLATANT";"";"";"4.25";"5.1";"0.0";"";"0"
"536";"";"VANITY SOPHIE NECESSAIRE";"";"";"16.5";"19.8";"6.0";"";"0"
"537";"";"POCHETTE ZIPEE RIKIKI PLUS QUE PARFAITE";"";"";"3.75";"4.5";"10.0";"";"0"
"538";"";"TROUSSE A TOUT RAY SOURIRE RAVAGEUR";"";"";"4.25";"5.1";"0.0";"";"0"
"539";"";"TROUSSE ACCESSOIRE BEAUTE HELEN PARFAITE";"";"";"8.17";"9.800000000000001";"0.0";"";"0"
"540";"";"VANITY SOPHIE PLUS QUE PARFAITE";"";"";"16.5";"19.8";"1.0";"";"0"
"541";"";"TROUSSE DE TOILETTE TONY MON P'TIT LOUP";"";"";"9.5";"11.4";"4.0";"";"0"
"542";"";"TROUSSE A BROSSE A DENTS RAY P'TIT LOUP";"";"";"4.25";"5.1";"5.0";"";"0"
"543";"";"TROUSSE DE TOILETTE LOBA BAROUDEUR";"";"";"13.17";"15.8";"6.0";"";"0"
"544";"";"TROUSSE A TOUT RAY SUR LA ROUTE";"";"";"5.92";"7.1";"4.0";"";"0"
"545";"";"TROUSSE A TOUT RAY P'TIT BAZAR";"";"";"5.92";"7.1";"2.0";"";"0"
"546";"";"TROUSSE DE TOILETTE MARGOT KIT DE SURVI";"";"";"12.58";"15.1";"1.0";"";"0"
"547";"";"TROUSSE ISOTHERME CELIA LET THE SUNSHINE";"";"";"12.92";"15.5";"4.0";"";"0"
"548";"";"SAC A GOUTER ISOTHERME LIANE RATON";"";"";"19";"22.8";"4.0";"";"0"
"549";"";"TROUSSE DE TOILETTE TONY RATON";"";"";"9.5";"11.4";"6.0";"";"0"
"550";"";"TROUSSE A CRAYON DE SOLEIL RATON";"";"";"6.75";"8.1";"2.0";"";"0"
"551";"";"SAC A LUNCH ISOTHERME ARTIC JUSTE";"";"";"12.58";"15.1";"2.0";"";"0"
"552";"";"SAC A LUNCH ISOTHERME ARTIC DELICES";"";"";"12.58";"15.1";"1.0";"";"0"
"553";"";"SAC A LUNCH ISOTHERME ROSA GOURMANDISE";"";"";"16.5";"19.8";"0.0";"";"0"
"554";"";"TROUSSE A COUTURE CELIA";"";"";"12.92";"15.5";"0.0";"";"0"
"555";"";"CABA ET TROUSSE PARENT FILET";"";"";"22.92";"27.5";"1.0";"";"0"
"556";"";"TROUSSE A VERNIS CELIA BELLE";"";"";"12.92";"15.5";"0.0";"";"0"
"557";"";"TROUSSE A TOUT RAY DANS MON FILET";"";"";"5.33";"6.4";"4.0";"";"0"
"558";"";"TROUSSE A BROSSE A DENTS RAY SOURIANTS";"";"";"6.75";"8.1";"4.0";"";"0"
"559";"";"TROUSSE DE TOILETTE LOBA CONFRERIE";"";"";"14.5";"17.4";"4.0";"";"0"
"560";"";"TROUSSE POUR CHARGEUR ABLOC BRANCHES";"";"";"11.75";"14.1";"5.0";"";"0"
"561";"";"TROUSSE A MAILLOT DE BAIN ET TONG RACHEL MON FILET";"";"";"12.58";"15.1";"3.0";"";"0"
"562";"";"TROUSSE A LENTILLES HELENA YEUX DOUX";"";"";"8.17";"9.800000000000001";"5.0";"";"0"
"563";"";"TROUSSE POUR ANIMAUX CELIA COMME CHIEN ET CHAT";"";"";"12.92";"15.5";"4.0";"";"0"
"564";"";"TROUSSE A BROSSE A DENTS RAY PETITS SOINS DU MATIN";"";"";"4.25";"5.1";"1.0";"";"0"
"565";"";"TROUSSE DE TOILETTE CELIA PETITS SOINS DU MATIN";"";"";"12.92";"15.5";"0.0";"";"0"
"566";"";"TROUSSE A CRAYONS DE SOLEIL EN HERBE";"";"";"6.75";"8.1";"1.0";"";"0"
"567";"";"SEAU A BIERES JERRY PDG";"";"";"10.92";"13.1";"4.0";"";"0"
"568";"";"DISTRIBUTEUR A SAVON GEO PETITS SOINS";"";"";"7.58";"9.1";"3.0";"";"0"
"569";"";"VERRE MOUTH PETITS SOINS";"";"";"5.33";"6.4";"2.0";"";"0"
"570";"";"PORTE SAVON CLEMENCEAU PETITS SOINS";"";"";"4.83";"5.8";"2.0";"";"0"
"571";"";"ACCROCHE CLES DESOL CHERCHEZ PAS";"";"";"8.17";"9.800000000000001";"1.0";"";"0"
"572";"";"BOITE A THE VRAC T'ES IN LOVE";"";"";"7.58";"9.1";"2.0";"";"0"
"573";"";"BOITE A PILLULES MAGIQUES";"";"";"7.33";"8.800000000000001";"8.0";"";"0"
"574";"";"BOITE A DENTS DE LAIT GARCON";"";"";"3.75";"4.5";"6.0";"";"0"
"575";"";"BOITE A DENTS DE LAIT FILLE";"";"";"3.75";"4.5";"8.0";"";"0"
"576";"";"BOITE A TOUTOU POPOTE";"";"";"14.83";"17.8";"5.0";"";"0"
"577";"";"TIRELIRE PECULE GROS MOTS";"";"";"5.92";"7.1";"4.0";"";"0"
"578";"";"BOITE A PANSEMENTS";"";"";"7";"8.4";"2.0";"";"0"
"579";"";"BOITE A PILULES";"";"";"7.33";"8.800000000000001";"3.0";"";"0"
"580";"";"TIRELIRE PECULE FORTUNE DE P'TIT LOUP";"";"";"5.92";"7.1";"2.0";"";"0"
"581";"";"BOITE A ACCESSOIRES BEAUTE PLUS QUE PARFAITE";"";"";"10.33";"12.4";"1.0";"";"0"
"582";"";"BOITE A BONBONS SI BONS";"";"";"12";"14.4";"4.0";"";"0"
"583";"";"BOITE A GATEAUX FAITS MAISON";"";"";"16.25";"19.5";"3.0";"";"0"
"584";"";"BOITE A BATONNETS PETITS SOINS DU MATIN";"";"";"5.42";"6.5";"2.0";"";"0"
"585";"";"BOITE A PIQUE ARDOISE";"";"";"2.92";"3.5";"1.0";"";"0"
"586";"";"BOITE A COTONS DEMAQUILLANTS PETITS SOINS";"";"";"9";"10.8";"4.0";"";"0"
"587";"";"BOITE A COUTURE";"";"";"9.58";"11.5";"2.0";"";"0"
"588";"";"GAMELLE CHAT FRICHTI";"";"";"8.75";"10.5";"0.0";"";"0"
"589";"";"GAMELLE CHIEN POPOTE";"";"";"9.58";"11.5";"5.0";"";"0"
"590";"";"ETUI A LUNETTE BESICLE MONTURE";"";"";"9.58";"11.5";"0.0";"";"0"
"591";"";"ETUI A LUNETTE BESICLE LET THE SUNSHINE IN";"";"";"9.58";"11.5";"4.0";"";"0"
"592";"\\CAISSE1\Users\Public\Pictures\DERRIERE LA PORTE\P039-V020035.jpg";"ETUI A LUNETTE OCLAIR BIEN LUNEE";"";"";"9.58";"11.5";"4.0";"";"0"
"593";"";"MUG LEMAN KAWA DE PAPA";"";"";"4.83";"5.8";"6.0";"";"0"
"594";"";"MUG LEMAN POTION DE MAMAN";"";"";"4.83";"5.8";"6.0";"";"0"
"595";"";"PLATEAU APERO PIK ON GRIGNOTTE";"";"";"13.67";"16.4";"4.0";"";"0"
"596";"";"PLATEAU APERO EMMA A TABLE";"";"";"16.75";"20.1";"4.0";"";"0"
"597";"";"RAVIER SET DE TROIS MARIA ON GRIGNOTTE";"";"";"15.08";"18.1";"3.0";"";"0"
"598";"";"PLAT APERO TOMANE COPAINS";"";"";"12.08";"14.5";"0.0";"";"0"
"599";"";"PLAT APERO SIGNOL LES COPAINS";"";"";"19.83";"23.8";"0.0";"";"0"
"600";"";"MUG ESGOURDE PANDA";"";"";"10.92";"13.1";"0.0";"";"0"
"601";"";"MUG ESGOURDE TIGRE";"";"";"10.92";"13.1";"3.0";"";"0"
"602";"";"MUG LEMAN MERCI MAITRESSE";"";"";"4.83";"5.8";"0.0";"";"0"
"603";"";"MUG LEMAN MERCI MAITRE";"";"";"4.83";"5.8";"2.0";"";"0"
"604";"";"MUG LEMAN S COMME SUPER MAITRESSE";"";"";"6.75";"8.1";"0.0";"";"0"
"605";"";"MUG LEMAN AVEC MAMAN";"";"";"6.75";"8.1";"6.0";"";"0"
"606";"";"MUG LEMAN AVEC PAPA";"";"";"6.75";"8.1";"6.0";"";"0"
"607";"";"PLAT A BROCHETTE BRASERO MR LE PDG";"";"";"15.92";"19.1";"0.0";"";"0"
"608";"";"MUG ALI AVEC COUVERCLE COLLECTION DE PETITS BONHEURS";"";"";"8.17";"9.800000000000001";"0.0";"";"0"
"609";"";"REPOSE SACHET OISEAU";"";"";"2.08";"2.5";"9.0";"";"0"
"610";"";"PLATEAU A FROMAGE MERLIN UN PETIT BOUT";"";"";"13.75";"16.5";"1.0";"";"0"
"611";"";"PLAT PIZZA PATA ARDOISE";"";"";"20.67";"24.8";"2.0";"";"0"
"612";"";"PLANCHE A SAUCISSON KWIK LES COPAINS";"";"";"9.58";"11.5";"6.0";"";"0"
"613";"";"SET DE 3 RAVIERS MARIA LES COPAINS";"";"";"15.08";"18.1";"1.0";"";"0"
"614";"";"DESSOUS DE VERRE LABA SET DE 4 ARDOISES";"";"";"8.42";"10.1";"2.0";"";"0"
"615";"";"PATE DE FRUITS MELANGE";"";"";"28.436019";"30";"32.38319396972656";"";"0"
"616";"";"TIRELIRE CRAYON";"";"";"4.08";"4.9";"4.0";"";"0"
"617";"";"CALISSON MELANGE";"";"";"84.36";"89";"8.501973152160645";"";"0"
"618";"";"MUG RAYURE GRISE FOREVER";"";"";"3.25";"3.9";"0.0";"";"0"
"619";"";"NOUGAT MELANGE";"";"";"68.25";"72";"5.9987616539001465";"";"0"
"620";"";"CALINOU MELANGE";"";"";"68.25";"72";"9.927882194519043";"";"0"
"621";"";"MUG GRAND COEUR BRUN CLAIR/BRUN FONCE";"";"";"3.5";"4.2";"-3.0";"";"0"
"622";"";"COFFRET GOURMAND CALISSON/NOUGAT/KARAOKE";"";"";"15.42";"18.5";"3.0";"";"0"
"623";"";"PHOTOPHORE BOULE BLANC";"";"";"8.25";"9.9";"1.0";"";"0"
"624";"";"MUG RETRO PORCELAINE";"";"";"3.25";"3.9";"4.0";"";"0"
"625";"";"GOBELET RETRO BLACK AND WHITE";"";"";"3.25";"3.9";"0.0";"";"0"
"626";"";"COFFRET GOURMAND NOUGAT/CALISSON";"";"";"17.75";"21.3";"-5.0";"";"0"
"627";"";"BOITE BOMBONERA";"";"";"1.93";"2.32";"2.0";"";"0"
"628";"";"TIRELIRE PETITES SOURIS ET PIECES";"";"";"13.75";"16.5";"1.0";"";"0"
"629";"";"THEIERE TASSE RETRO NOIR & BLANC";"";"";"13.58";"16.3";"0.0";"";"0"
"630";"";"COFFRET GOURMAND PATE DE FRUITS";"";"";"29.58";"35.5";"1.0";"";"0"
"631";"";"MUG RETRO MAT PORECELAINE";"";"";"2.58";"3.1";"0.0";"";"0"
"632";"";"COFFRET GOURMAND CALINOU/PATE DE FRUITS/KARAOKE";"";"";"13.25";"15.9";"1.0";"";"0"
"633";"";"PHOTOPHORE BLANC CERAMIC";"";"";"9.42";"11.3";"0.0";"";"0"
"634";"";"COFFRET GOURMAND PATE DE FRUITS/CALISSON/KARAOSEL";"";"";"13.5";"16.2";"4.0";"";"0"
"635";"";"POT COUVERCLE BOIS RETRO DESIGN";"";"";"10.42";"12.5";"5.0";"";"0"
"636";"";"SACHET KARAOKE 200GR";"";"";"7.393365";"7.8";"2.0";"";"0"
"637";"";"SACHET KARAOSEL 200GR";"";"";"8.341232";"8.800000000000001";"2.0";"";"0"
"638";"";"BOUGIE DANS BOCAL VERRE";"";"";"10.33";"12.4";"8.0";"";"0"
"639";"";"BOITE A THE I LOVE TEA";"";"";"10.92";"13.1";"2.0";"";"0"
"640";"";"PHOTOPHORE A PARFUM CERAMIQUE";"";"";"4.83";"5.8";"8.0";"";"0"
"641";"";"CADRE PHOTO FRIENDS";"";"";"13.25";"15.9";"1.0";"";"0"
"642";"";"CADRE PHOTO COEUR ET CADRES";"";"";"11.58";"13.9";"-5.809999942779541";"";"0"
"643";"";"PHOTOPHORE BRULE PARFUM BLANC";"";"";"7.25";"8.699999999999999";"2.0";"";"0"
"644";"";"PHOTOPHORE BRULE PARFUM THEIERE BLANC";"";"";"4.08";"4.9";"0.0";"";"0"
"645";"";"PHOTOPHORE BRULE PARFUM THEIERE GRIS";"";"";"4.08";"4.9";"2.0";"";"0"
"646";"";"BOITE A COURRIER DECO";"";"";"13.25";"15.9";"1.0";"";"0"
"647";"";"OUVRE BOUTEILLE FORME BT DE VIN";"";"";"4.92";"5.9";"4.0";"";"0"
"648";"";"HORLOGE VINTAGE DIAM 34CM";"";"";"10.75";"12.9";"1.0";"";"0"
"649";"";"HORLOGE CAFE WOOD DIAM 40CM";"";"";"15.75";"18.9";"0.0";"";"0"
"650";"";"HORLOGE METAL BARCELONA DIAM 47CM";"";"";"35.75";"42.9";"2.0";"";"0"
"651";"";"BOITE A COMPARTIMENT BOIS";"";"";"19.17";"23";"4.0";"";"0"
"652";"";"COFFRET BOUTEILLE DE VIN";"";"";"14.17";"17";"3.0";"";"0"
"653";"";"HORLOGE VINTAGE DECO DIAM 58CM";"";"";"22.42";"26.9";"6.0";"";"0"
"654";"";"CADRE PHOTO FAMILY 71X36";"";"";"15.75";"18.9";"1.0";"";"0"
"655";"";"PLATEAU BOIS AVEC TIROIR RANGE THE";"";"";"14.92";"17.9";"0.0";"";"0"
"656";"";"MEMO BOARD ARDOISE FORME COEUR";"";"";"12.08";"14.5";"0.0";"";"0"
"657";"";"MINI BOL PORCELAINE NOIR ET BLANC";"";"";"2.42";"2.9";"66.46546173095703";"";"0"
"658";"";"POT EN VERRE CORDE ET FLEURS ART";"";"";"6.58";"7.9";"0.0";"";"0"
"659";"";"VERRE A BOIRE AVEC PAILLE COUNTRY STYLE";"";"";"2.75";"3.3";"4.0";"";"0"
"660";"";"BRULE PARFUM HIBOU BLANC";"";"";"7.42";"8.9";"0.0";"";"0"
"661";"";"BOL PORCELAINE NOIR ET BLANC";"";"";"7.25";"8.699999999999999";"-9.0";"";"0"
"662";"";"PERLE DE FRUIT MELANGE";"";"";"53.080569";"56";"0.0";"";"0"
"663";"";"BRULE PARFUM FORME MUG";"";"";"4.33";"5.2";"6.0";"";"0"
"664";"";"THEIERE TASSE BLANCHE";"";"";"9.33";"11.2";"11.0";"";"0"
"665";"";"COFFRET CARRE TRANSPARENT 8 PATES DE FRUITS";"";"";"9.383886";"9.9";"14.0";"";"0"
"666";"";"PANIER BOIS NATUREL 29.5X19.5X9";"";"";"1.42";"1.7";"26.0";"";"0"
"667";"";"BASSINE METAL OVALE ANSE CORDE";"";"";"6.99";"8.390000000000001";"38.0";"";"0"
"668";"\\CAISSE1\Users\Public\Pictures\DE5772_GLOBAL.jpg";"PORTE BIJOUX ARBRE";"";"";"8.25";"9.9";"2.0";"";"0"
"669";"\\CAISSE1\Users\Public\Pictures\DK1729_GLOBAL.jpg";"ACCROCHE TORCHON BRASSERIE";"";"";"4.58";"5.5";"2.0";"";"0"
"670";"";"TROUSSE GIRLY A COLORIER AVEC 4 FEUTRES";"";"";"3.42";"4.1";"0.0";"";"0"
"671";"\\CAISSE1\Users\Public\Pictures\EC3000_GLOBAL.jpg";"BLOC NOTE AVEC ELASTIQUE KRAFT";"";"";"2.92";"3.5";"1.0";"";"0"
"672";"\\CAISSE1\Users\Public\Pictures\EC3229_GLOBAL.jpg";"STYLO A BILLE CADEAU";"";"";"3.17";"3.8";"2.0";"";"0"
"673";"\\CAISSE1\Users\Public\Pictures\HD3089_GLOBAL.jpg";"CHAISE SCANDINAVE PATCHWORDK NOIR BLANC";"";"";"65.83";"79";"7.0";"";"0"
"674";"\\CAISSE1\Users\Public\Pictures\HD3300_GLOBAL.jpg";"MEMO ARDOISE SEMAINE";"";"";"10.83";"13";"3.0";"";"0"
"675";"\\CAISSE1\Users\Public\Pictures\HD3306_GLOBAL.jpg";"DECO LUMINEUSE FILAIRE NOIRE";"";"";"14.92";"17.9";"8.0";"";"0"
"676";"\\CAISSE1\Users\Public\Pictures\HD3309_GLOBAL.jpg";"VIDE POCHE";"";"";"3.08";"3.7";"19.0";"";"0"
"677";"\\CAISSE1\Users\Public\Pictures\HD3366_GLOBAL.jpg";"FAUTEUIL VINTAGE FEUTRINE GRIS FONCE";"";"";"50";"60";"1.0";"";"0"
"678";"\\CAISSE1\Users\Public\Pictures\KA1149_GLOBAL.jpg";"LUNCH BAG FRAICHEUR";"";"";"7.5";"9";"15.0";"";"0"
"679";"\\CAISSE1\Users\Public\Pictures\KA1325_GLOBAL.jpg";"CLOCHE AVEC PLATEAU DE PRESENTATION";"";"";"22.42";"26.9";"14.0";"";"0"
"680";"\\CAISSE1\Users\Public\Pictures\KA1435_GLOBAL.jpg";"THEIRE FONTE 0.6L AVEC INFUSEUR";"";"";"20.75";"24.9";"2.0";"";"0"
"681";"\\CAISSE1\Users\Public\Pictures\KA1473_GLOBAL.jpg";"PLATEAU BROCHETTES APERITIVES 25X9CM";"";"";"4.92";"5.9";"2.0";"";"0"
"682";"\\CAISSE1\Users\Public\Pictures\KA1519_GLOBAL.jpg";"PLANCHE DE PRESENTATION PUZZLE BAMBOU";"";"";"6.25";"7.5";"6.0";"";"0"
"683";"";"MUG A COLORIER ET FEUTRE";"";"";"4.25";"5.1";"11.0";"";"0"
"684";"\\CAISSE1\Users\Public\Pictures\KA1558_GLOBAL.jpg";"BOITE CAMEMBERT CERAMIQUE";"";"";"6.83";"8.199999999999999";"10.0";"";"0"
"685";"\\CAISSE1\Users\Public\Pictures\KA1573_GLOBAL.jpg";"PLATEAU FROMAGE CERAMIQUE";"";"";"10.42";"12.5";"10.0";"";"0"
"686";"\\CAISSE1\Users\Public\Pictures\KA1574_GLOBAL.jpg";"BOCAL BOISSON 5L ET LOUCHE";"";"";"24.92";"29.9";"0.0";"";"0"
"687";"\\CAISSE1\Users\Public\Pictures\KA1634_GLOBAL.jpg";"PLANCHE A FROMAGE BOIS ET VERRE";"";"";"19.08";"22.9";"4.0";"";"0"
"688";"\\CAISSE1\Users\Public\Pictures\KA1746_GLOBAL.jpg";"THEIRE 800 ML ANSE BAMBOU";"";"";"18.42";"22.1";"2.0";"";"0"
"689";"\\CAISSE1\Users\Public\Pictures\KA1747_GLOBAL.jpg";"BOITE A PAIN METAL AVEC PLANCHE BAMBOU";"";"";"14.08";"16.9";"22.0";"";"0"
"690";"\\CAISSE1\Users\Public\Pictures\KA1748_GLOBAL.jpg";"BOITE METAL AVEC PLANCHE BAMBOU";"";"";"8.25";"9.9";"4.0";"";"0"
"691";"\\CAISSE1\Users\Public\Pictures\KA1750_GLOBAL.jpg";"THEIRE 600ML VERRE ET INFUSEUR INOX";"";"";"16.58";"19.9";"4.0";"";"0"
"692";"\\CAISSE1\Users\Public\Pictures\KA1756_GLOBAL.jpg";"COUPELLE BAMBOU 15X5CM";"";"";"4.5";"5.4";"20.0";"";"0"
"693";"";"SALADIER BAMBOU 25X7CM";"";"";"12.42";"14.9";"4.0";"";"0"
"694";"\\CAISSE1\Users\Public\Pictures\KA1761_GLOBAL.jpg";"MUG SOFT PASTEL";"";"";"5.42";"6.5";"3.0";"";"0"
"695";"";"CARAFE VERRE BOUCHON FILTRE 1.2L";"";"";"14";"16.8";"4.0";"";"0"
"696";"\\CAISSE1\Users\Public\Pictures\KA1810_GLOBAL.jpg";"PLAT COUPELLE X3";"";"";"5.08";"6.1";"3.0";"";"0"
"697";"\\CAISSE1\Users\Public\Pictures\KA1885_GLOBAL.jpg";"SUPPORT ET PIQUE APERITIF EN BOIS";"";"";"2.92";"3.5";"6.0";"";"0"
"698";"\\CAISSE1\Users\Public\Pictures\KA1886_GLOBAL.jpg";"MINI PLANCHE APERO BOIS";"";"";"2.92";"3.5";"16.0";"";"0"
"699";"\\CAISSE1\Users\Public\Pictures\KV7179_GLOBAL.jpg";"VERRE A BIERE X4 ET PLANCHE BOIS";"";"";"21.75";"26.1";"15.0";"";"0"
"700";"\\CAISSE1\Users\Public\Pictures\KV7181_GLOBAL.jpg";"GRAND VERRE BIERE 1L ET SUPPORT BOIS";"";"";"18.42";"22.1";"21.0";"";"0"
"701";"\\CAISSE1\Users\Public\Pictures\MO0575_GLOBAL.jpg";"POCHETTE BEAUTE FAMILLE";"";"";"5.42";"6.5";"3.0";"";"0"
"702";"\\CAISSE1\Users\Public\Pictures\MO0602_GLOBAL.jpg";"BOCAL A SOUHAITS CREMAILLERE SOUVENIR";"";"";"4.58";"5.5";"0.0";"";"0"
"703";"\\CAISSE1\Users\Public\Pictures\MO0608_GLOBAL.jpg";"BOCAL A SOUHAITS PAPA MAMAN";"";"";"4.58";"5.5";"9.0";"";"0"
"704";"\\CAISSE1\Users\Public\Pictures\PU10151_GLOBAL.jpg";"BAVOIR BANDANA X2";"";"";"4.67";"5.6";"8.0";"";"0"
"705";"\\CAISSE1\Users\Public\Pictures\PU1027_GLOBAL.jpg";"SAC MAINTIEN DE TEMPERATURE";"";"";"5.42";"6.5";"36.0";"";"0"
"706";"\\CAISSE1\Users\Public\Pictures\TA3434_GLOBAL.jpg";"TAPIS COCO NATUREL 70X40CM";"";"";"20.75";"24.9";"35.0";"";"0"
"707";"\\CAISSE1\Users\Public\Pictures\PU1032_GLOBAL.jpg";"CUILLERE AVION X2";"";"";"2.58";"3.1";"38.0";"";"0"
"708";"\\CAISSE1\Users\Public\Pictures\PU1031_GLOBAL.jpg";"BOITE A SOUVENIR BEBE TIROIR X7";"";"";"11.25";"13.5";"15.0";"";"0"
"709";"\\CAISSE1\Users\Public\Pictures\LE0724_GLOBAL.jpg";"MUG MERCI CERAMIQUE";"";"";"3.25";"3.9";"3.0";"";"0"
"710";"";"CARNET 96 PAGES MERCI";"";"";"4.33";"5.2";"3.0";"";"0"
"711";"\\CAISSE1\Users\Public\Pictures\LE0300_GLOBAL.jpg";"CAHIER SPIRALES A5 100 PAGES";"";"";"6.42";"7.7";"2.0";"";"0"
"712";"\\CAISSE1\Users\Public\Pictures\LE0712_GLOBAL.jpg";"TROUSSE ECOLIER MERCI 19X6X5CM";"";"";"4.25";"5.1";"7.0";"";"0"
"713";"";"BOUGIE 8CM SENTEUR VANILLE MERCI";"";"";"3.42";"4.1";"39.0";"";"0"
"714";"";"PANIER + COUVERCLE NATUREL BLANC BLEU 21CM";"";"";"18.25";"21.9";"37.0";"";"0"
"715";"";"PANIER + COUVERCLE NATUREL BLANC BLEU 15CM";"";"";"9.92";"11.9";"11.0";"";"0"
"716";"";"PLATEAUX ROND METAL NOIR 30CM";"";"";"14.08";"16.9";"1.0";"";"0"
"717";"";"CUILLIERE AVION";"";"";"1.67";"2";"49.0";"";"0"
"718";"";"VALISETTE ATLANTA CARTON KRAFT LISSE 6 BIERES 33CL";"";"";"0.79";"0.95";"50.0";"";"0"
"719";"";"VALISETTE ATLANTA CARTON KRAFT LISSE 3 BIERES 33CL";"";"";"0.63";"0.75";"0.0";"";"0"
"720";"";"DEMI METRE SILVIO BOIS/PIN NATUREL 8 BIERES 33CL";"";"";"4.92";"5.9";"4.0";"";"0"
"721";"";"BOUCHON VINOLOK EN CRISTAL DECOR I LOVE PAPA";"";"";"2.92";"3.5";"3.0";"";"0"
"722";"";"VALISETTE LORRIANE CARTON DECOR IMITATION BOIS GRISÉ 1 BOUTEILLE";"";"";"0.54";"0.65";"0.0";"";"0"
"723";"";"VALISETTE LORRIANE CARTON DECOR IMITATION BOIS GRISÉ 2 BOUTEILLES";"";"";"0.83";"1";"7.0";"";"0"
"724";"";"PANIER NINO BOIS/PIN NATUREL 8 BIERES 33CL";"";"";"6.58";"7.9";"0.0";"";"0"
"725";"";"COFFRET 4 BOLS PASSION";"";"";"20.75";"24.9";"1.0";"";"0"
"726";"\\CAISSE1\Users\Public\Pictures\AMADEUS\120517.jpg";"COFFRET REPAS 5 PIECES PANDAT COUVERT";"";"";"33.25";"39.9";"3.0";"";"0"
"727";"";"MINI CARROUSSEL THEODORE";"";"";"18.75";"22.5";"3.0";"";"0"
"728";"\\CAISSE1\Users\Public\Pictures\AMADEUS\130130.jpg";"MUG ROSALIE";"";"";"4.92";"5.9";"2.0";"";"0"
"729";"";"MINI CARROUSSEL JEANNE";"";"";"18.75";"22.5";"3.0";"";"0"
"730";"\\CAISSE1\Users\Public\Pictures\AMADEUS\123362.jpg";"JOUET A TIRER GASPARD";"";"";"24.92";"29.9";"4.0";"";"0"
"731";"\\CAISSE1\Users\Public\Pictures\AMADEUS\123365.jpg";"JOUET A TIRER JEANNE";"";"";"24.92";"29.9";"3.0";"";"0"
"732";"\\CAISSE1\Users\Public\Pictures\AMADEUS\123418.jpg";"BOITE A DENTS HERISSON";"";"";"7.42";"8.9";"1.0";"";"0"
"733";"\\CAISSE1\Users\Public\Pictures\AMADEUS\110300.jpg";"LAMPE ORIENTABLE LIN GRIS";"";"";"51.25";"61.5";"2.0";"";"0"
